freqVals,accVals,smoothed_accVals
117.0,712.5384615384615,730.3926923076924
118.0,750.9166666666666,725.3460256410257
119.0,697.8076923076923,720.4860256410257
120.0,705.12,705.9704700854701
121.0,691.2,701.6073931623932
122.0,678.24,688.7079487179486
123.0,686.36,685.2677777777777
124.0,673.52,679.1344444444445
125.0,677.1666666666666,675.9413888888888
126.0,668.32,670.4507716049383
127.0,672.0416666666666,668.119938271605
128.0,645.2962962962963,660.0066049382716
129.0,672.375,654.3521604938272
130.0,624.84,649.8244681861348
131.0,643.24,644.7975237416905
132.0,641.1538461538462,647.5814743589743
133.0,641.88,644.7146265328873
134.0,662.0,645.7357376439985
135.0,655.1739130434783,645.6124043106652
136.0,630.9666666666667,644.0098402081011
137.0,642.5,643.3701179858789
138.0,631.5384615384615,637.5501179858788
139.0,638.0416666666666,631.2310090218424
140.0,627.08,631.2965645773979
141.0,617.2592592592592,627.4285090218424
142.0,631.36,624.8067141500475
143.0,619.2916666666666,619.1138722697056
144.0,615.8076923076923,616.9082312440645
145.0,603.8846153846154,612.9969658119658
146.0,613.8461538461538,603.7004066721809
147.0,593.7916666666666,596.5648390393306
148.0,575.5806451612904,594.7168903213819
149.0,576.4782608695652,593.8227877572793
150.0,604.72,592.5617621162537
151.0,598.52,596.244632486624
152.0,606.28,599.2478582930756
153.0,615.8888888888889,604.4181481481481
154.0,593.6,602.1891737891738
155.0,607.5,601.5425071225071
156.0,591.3461538461538,598.3958404558405
157.0,594.64,591.8032478632479
158.0,587.4,591.5655667038276
159.0,576.3333333333334,588.1211222593831
160.0,592.1739130434783,587.1275325157934
161.0,586.8333333333334,583.243088071349
162.0,585.3846153846154,582.2853957636567
163.0,571.3333333333334,583.2536497319106
164.0,581.6538461538462,580.9618437118437
165.0,582.1428571428571,579.5152625152625
166.0,578.4230769230769,577.4447496947497
167.0,578.1538461538462,579.2691941391942
168.0,572.9615384615385,577.7366086691087
169.0,582.28,576.7925092902266
170.0,572.4583333333334,575.1753298030472
171.0,576.4782608695652,573.0941332218506
172.0,568.72,571.510265700483
173.0,565.6666666666666,567.4892400594575
174.0,563.4583333333334,565.7531289483463
175.0,558.1538461538462,562.9362393162394
176.0,562.0416666666666,561.2008547008546
177.0,559.5769230769231,560.0897435897436
178.0,558.3076923076923,558.841311690102
179.0,559.0,558.8733629721532
180.0,555.9677419354839,557.4530851943755
181.0,558.3461538461538,557.7035980148884
182.0,553.52,557.4928956737511
183.0,561.08,558.087098572302
184.0,557.0434782608696,558.0924749163879
185.0,562.5652173913044,555.7384863123995
186.0,556.0,554.6703381642512
187.0,544.2222222222222,552.0370048309179
188.0,547.1111111111111,549.8759123002601
189.0,545.28,545.5124786324786
190.0,544.0769230769231,542.0124786324786
191.0,536.3846153846154,541.2145720302242
192.0,535.0,540.1191304347826
193.0,539.4347826086956,543.0391304347826
194.0,540.5384615384615,543.124794770447
195.0,562.8,543.5668650458505
